,occupation_level,education_num,familiarity_FB,view_FB,interested_insurance,created_account,age_by_decade_20s,age_by_decade_30s,age_by_decade_40s,age_by_decade_50s,age_by_decade_60s,age_by_decade_70s,age_by_decade_80s,teens,postcode_encoded,marital_status_divorced,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,education_encoded,job_title_encoded
168,6,9,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611,0.0,0.0,0.0,1.0,0.0,0.0,6.0,196
169,1,14,4,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8977,0.0,0.0,0.0,0.0,0.0,1.0,12.0,146
170,1,12,8,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331,0.0,0.0,0.0,1.0,0.0,0.0,8.0,140
171,6,12,6,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20417,0.0,1.0,0.0,0.0,0.0,0.0,8.0,33
172,8,13,4,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28407,0.0,1.0,0.0,0.0,0.0,0.0,9.0,411
173,12,17,7,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24322,0.0,0.0,0.0,1.0,0.0,0.0,10.0,650
174,9,17,6,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931,0.0,1.0,0.0,0.0,0.0,0.0,10.0,297
175,4,12,7,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18378,0.0,0.0,1.0,0.0,0.0,0.0,8.0,672
176,12,12,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20214,0.0,0.0,0.0,1.0,0.0,0.0,8.0,345
177,2,12,7,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17983,0.0,0.0,0.0,1.0,0.0,0.0,8.0,361
178,4,12,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8756,0.0,0.0,0.0,1.0,0.0,0.0,8.0,172
179,9,17,9,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27911,0.0,1.0,0.0,0.0,0.0,0.0,10.0,168
180,5,13,9,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28177,0.0,1.0,0.0,0.0,0.0,0.0,9.0,29
181,8,13,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9923,1.0,0.0,0.0,0.0,0.0,0.0,9.0,607
182,6,13,8,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11393,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2
183,12,5,6,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4509,0.0,1.0,0.0,0.0,0.0,0.0,3.0,55
184,11,13,5,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8239,0.0,1.0,0.0,0.0,0.0,0.0,9.0,412
185,3,12,2,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770,0.0,1.0,0.0,0.0,0.0,0.0,8.0,221
186,11,17,2,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24482,1.0,0.0,0.0,0.0,0.0,0.0,10.0,96
187,12,17,4,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24850,1.0,0.0,0.0,0.0,0.0,0.0,10.0,481
188,9,18,10,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20428,0.0,1.0,0.0,0.0,0.0,0.0,11.0,285
189,16,21,3,9,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14628,0.0,1.0,0.0,0.0,0.0,0.0,15.0,664
190,8,13,5,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3363,1.0,0.0,0.0,0.0,0.0,0.0,9.0,394
191,3,13,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513,0.0,1.0,0.0,0.0,0.0,0.0,9.0,210
192,8,17,1,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27989,0.0,1.0,0.0,0.0,0.0,0.0,10.0,689
193,11,13,3,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26010,0.0,1.0,0.0,0.0,0.0,0.0,9.0,583
194,4,17,10,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29427,0.0,1.0,0.0,0.0,0.0,0.0,10.0,319
195,3,4,5,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622,0.0,1.0,0.0,0.0,0.0,0.0,2.0,200
196,8,13,6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11063,1.0,0.0,0.0,0.0,0.0,0.0,9.0,136
197,10,18,3,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27200,0.0,0.0,0.0,1.0,0.0,0.0,11.0,83
198,6,18,8,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27315,0.0,1.0,0.0,0.0,0.0,0.0,11.0,611
199,1,12,2,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378,0.0,0.0,0.0,1.0,0.0,0.0,8.0,609
200,2,18,8,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9744,0.0,0.0,0.0,1.0,0.0,0.0,11.0,259
201,14,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604,0.0,0.0,0.0,1.0,0.0,0.0,8.0,315
202,12,17,9,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26098,0.0,1.0,0.0,0.0,0.0,0.0,10.0,55
203,2,13,7,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4562,0.0,0.0,0.0,1.0,0.0,0.0,9.0,259
204,13,12,6,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10668,1.0,0.0,0.0,0.0,0.0,0.0,8.0,605
205,1,9,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15562,0.0,0.0,0.0,1.0,0.0,0.0,6.0,140
206,14,17,6,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25895,0.0,1.0,0.0,0.0,0.0,0.0,10.0,238
207,10,12,2,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23868,1.0,0.0,0.0,0.0,0.0,0.0,8.0,501
208,19,12,5,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28374,0.0,1.0,0.0,0.0,0.0,0.0,8.0,104
209,12,9,7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827,0.0,0.0,0.0,1.0,0.0,0.0,6.0,84
210,12,12,2,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22697,0.0,1.0,0.0,0.0,0.0,0.0,8.0,340
211,4,12,4,9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21052,0.0,1.0,0.0,0.0,0.0,0.0,8.0,166
212,2,13,9,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9846,0.0,0.0,0.0,1.0,0.0,0.0,9.0,259
213,9,12,8,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26871,0.0,1.0,0.0,0.0,0.0,0.0,8.0,65
214,11,5,8,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21968,0.0,1.0,0.0,0.0,0.0,0.0,3.0,134
215,9,17,8,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26689,0.0,0.0,0.0,1.0,0.0,0.0,10.0,72
216,2,16,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19257,1.0,0.0,0.0,0.0,0.0,0.0,13.0,254
217,6,17,3,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,574,0.0,1.0,0.0,0.0,0.0,0.0,10.0,33
218,6,17,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29231,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2
219,3,8,4,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100,0.0,0.0,0.0,1.0,0.0,0.0,5.0,200
220,11,13,4,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16172,0.0,1.0,0.0,0.0,0.0,0.0,9.0,583
221,7,3,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,635
222,6,12,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23024,0.0,0.0,0.0,1.0,0.0,0.0,8.0,239
223,8,12,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8637,0.0,1.0,0.0,0.0,0.0,0.0,8.0,402
224,7,1,2,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,357
225,1,12,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13311,0.0,0.0,0.0,1.0,0.0,0.0,8.0,307
226,10,8,5,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10679,1.0,0.0,0.0,0.0,0.0,0.0,5.0,127
227,8,12,2,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18054,0.0,1.0,0.0,0.0,0.0,0.0,8.0,402
228,5,14,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16546,0.0,0.0,0.0,0.0,0.0,1.0,12.0,244
229,9,12,7,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6420,1.0,0.0,0.0,0.0,0.0,0.0,8.0,380
230,1,9,4,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10618,0.0,0.0,0.0,0.0,1.0,0.0,6.0,250
231,6,12,7,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16932,1.0,0.0,0.0,0.0,0.0,0.0,8.0,239
232,3,13,2,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038,0.0,0.0,0.0,1.0,0.0,0.0,9.0,68
233,11,13,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14424,1.0,0.0,0.0,0.0,0.0,0.0,9.0,119
234,6,20,6,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26703,0.0,0.0,0.0,1.0,0.0,0.0,14.0,239
235,7,12,5,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3
236,6,13,9,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12422,0.0,0.0,0.0,1.0,0.0,0.0,9.0,667
237,12,17,4,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20386,0.0,1.0,0.0,0.0,0.0,0.0,10.0,31
238,10,18,8,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28448,0.0,1.0,0.0,0.0,0.0,0.0,11.0,83
239,9,12,2,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17884,0.0,0.0,0.0,1.0,0.0,0.0,8.0,65
240,18,17,8,7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30142,0.0,1.0,0.0,0.0,0.0,0.0,10.0,100
241,5,12,9,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15150,0.0,1.0,0.0,0.0,0.0,0.0,8.0,113
242,7,16,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10357,0.0,1.0,0.0,0.0,0.0,0.0,13.0,74
243,11,13,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9221,0.0,0.0,0.0,1.0,0.0,0.0,9.0,454
244,4,13,9,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15070,1.0,0.0,0.0,0.0,0.0,0.0,9.0,172
245,6,12,8,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21205,0.0,1.0,0.0,0.0,0.0,0.0,8.0,33
246,10,12,8,7,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1542,0.0,1.0,0.0,0.0,0.0,0.0,8.0,83
247,3,12,9,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18068,0.0,0.0,0.0,1.0,0.0,0.0,8.0,68
248,14,16,8,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25172,0.0,1.0,0.0,0.0,0.0,0.0,13.0,524
249,3,12,8,7,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20806,0.0,1.0,0.0,0.0,0.0,0.0,8.0,90
250,9,20,8,4,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27410,0.0,1.0,0.0,0.0,0.0,0.0,14.0,297
251,11,17,6,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26322,0.0,1.0,0.0,0.0,0.0,0.0,10.0,164
252,10,8,3,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6884,0.0,0.0,0.0,0.0,0.0,1.0,5.0,48
253,10,13,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11689,0.0,0.0,0.0,1.0,0.0,0.0,9.0,88
254,13,13,9,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4996,0.0,0.0,0.0,1.0,0.0,0.0,9.0,605
255,16,12,6,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745,0.0,1.0,0.0,0.0,0.0,0.0,8.0,386
256,10,12,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7124,0.0,0.0,0.0,1.0,0.0,0.0,8.0,149
257,10,12,2,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8417,0.0,0.0,0.0,0.0,1.0,0.0,8.0,107
258,7,14,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1662,0.0,0.0,0.0,0.0,0.0,1.0,12.0,257
259,1,5,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19594,1.0,0.0,0.0,0.0,0.0,0.0,3.0,267
260,2,17,8,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16217,1.0,0.0,0.0,0.0,0.0,0.0,10.0,213
261,6,12,2,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27340,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2
262,10,9,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,1.0,0.0,0.0,6.0,121
263,1,13,9,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8037,0.0,1.0,0.0,0.0,0.0,0.0,9.0,253
264,8,9,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113,0.0,1.0,0.0,0.0,0.0,0.0,6.0,35
265,13,13,6,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25899,0.0,1.0,0.0,0.0,0.0,0.0,9.0,367
266,3,13,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14597,0.0,0.0,0.0,1.0,0.0,0.0,9.0,221
267,8,12,10,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26220,0.0,1.0,0.0,0.0,0.0,0.0,8.0,411
268,9,17,9,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,359,0.0,0.0,0.0,1.0,0.0,0.0,10.0,70
269,3,12,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28145,0.0,1.0,0.0,0.0,0.0,0.0,8.0,202
270,11,12,3,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22960,0.0,1.0,0.0,0.0,0.0,0.0,8.0,583
271,10,6,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620,0.0,0.0,0.0,1.0,0.0,0.0,4.0,88
272,4,18,5,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12953,0.0,1.0,0.0,0.0,0.0,0.0,11.0,187
273,6,18,3,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13818,0.0,0.0,0.0,1.0,0.0,0.0,11.0,196
274,3,12,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19271,1.0,0.0,0.0,0.0,0.0,0.0,8.0,213
275,6,12,4,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12725,0.0,1.0,0.0,0.0,0.0,0.0,8.0,224
276,10,13,4,9,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25548,0.0,1.0,0.0,0.0,0.0,0.0,9.0,150
277,6,13,3,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12686,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2
278,9,13,1,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889,0.0,0.0,0.0,1.0,0.0,0.0,9.0,293
279,6,13,10,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25809,0.0,1.0,0.0,0.0,0.0,0.0,9.0,676
280,6,17,6,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8524,0.0,0.0,0.0,1.0,0.0,0.0,10.0,246
281,8,13,8,10,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25911,0.0,1.0,0.0,0.0,0.0,0.0,9.0,394
282,4,16,6,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7790,1.0,0.0,0.0,0.0,0.0,0.0,13.0,320
283,9,17,9,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11982,1.0,0.0,0.0,0.0,0.0,0.0,10.0,637
284,1,12,8,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19145,0.0,0.0,0.0,1.0,0.0,0.0,8.0,478
285,13,18,10,7,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26343,0.0,1.0,0.0,0.0,0.0,0.0,11.0,605
286,18,20,7,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29144,0.0,1.0,0.0,0.0,0.0,0.0,14.0,161
287,8,13,8,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8488,1.0,0.0,0.0,0.0,0.0,0.0,9.0,126
288,2,17,9,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16533,0.0,0.0,0.0,1.0,0.0,0.0,10.0,375
289,5,5,3,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15930,0.0,1.0,0.0,0.0,0.0,0.0,3.0,113
290,12,17,3,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25239,0.0,1.0,0.0,0.0,0.0,0.0,10.0,223
291,12,12,8,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14444,1.0,0.0,0.0,0.0,0.0,0.0,8.0,330
292,11,17,8,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752,0.0,0.0,0.0,1.0,0.0,0.0,10.0,45
293,6,13,9,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20142,0.0,0.0,0.0,1.0,0.0,0.0,9.0,246
294,13,17,9,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3343,0.0,0.0,0.0,1.0,0.0,0.0,10.0,605
295,6,12,9,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9522,0.0,1.0,0.0,0.0,0.0,0.0,8.0,239
296,13,17,6,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22616,1.0,0.0,0.0,0.0,0.0,0.0,10.0,367
297,13,18,9,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10414,0.0,1.0,0.0,0.0,0.0,0.0,11.0,605
298,9,12,2,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0
299,6,12,8,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7609,1.0,0.0,0.0,0.0,0.0,0.0,8.0,196
300,8,17,2,8,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29819,0.0,1.0,0.0,0.0,0.0,0.0,10.0,402
301,8,13,9,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131,0.0,0.0,0.0,1.0,0.0,0.0,9.0,126
302,12,12,9,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12188,0.0,1.0,0.0,0.0,0.0,0.0,8.0,352
303,10,12,3,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27801,0.0,1.0,0.0,0.0,0.0,0.0,8.0,122
304,13,13,5,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18048,0.0,1.0,0.0,0.0,0.0,0.0,9.0,53
305,2,12,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10182,1.0,0.0,0.0,0.0,0.0,0.0,8.0,375
306,2,16,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16164,0.0,0.0,0.0,1.0,0.0,0.0,13.0,382
307,9,16,8,8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19814,0.0,0.0,0.0,1.0,0.0,0.0,13.0,308
308,8,16,7,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26575,0.0,1.0,0.0,0.0,0.0,0.0,13.0,245
309,10,13,9,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22838,0.0,1.0,0.0,0.0,0.0,0.0,9.0,380
310,5,17,2,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10517,0.0,0.0,0.0,1.0,0.0,0.0,10.0,113
311,7,18,5,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28693,0.0,1.0,0.0,0.0,0.0,0.0,11.0,448
312,12,13,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314,0.0,0.0,0.0,1.0,0.0,0.0,9.0,55
313,11,17,8,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22851,1.0,0.0,0.0,0.0,0.0,0.0,10.0,314
314,8,13,9,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566,0.0,0.0,0.0,1.0,0.0,0.0,9.0,136
315,13,13,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756,0.0,0.0,0.0,1.0,0.0,0.0,9.0,46
316,7,13,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15539,0.0,1.0,0.0,0.0,0.0,0.0,9.0,357
317,8,4,5,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617,0.0,1.0,0.0,0.0,0.0,0.0,2.0,118
318,7,13,9,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771,0.0,0.0,0.0,1.0,0.0,0.0,9.0,292
319,12,12,8,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9322,0.0,0.0,0.0,0.0,0.0,1.0,8.0,223
320,3,12,5,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10534,0.0,1.0,0.0,0.0,0.0,0.0,8.0,373
321,14,13,7,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3449,0.0,1.0,0.0,0.0,0.0,0.0,9.0,640
322,8,12,7,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19247,1.0,0.0,0.0,0.0,0.0,0.0,8.0,118
323,6,9,2,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10286,0.0,0.0,0.0,1.0,0.0,0.0,6.0,33
324,13,18,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18290,0.0,1.0,0.0,0.0,0.0,0.0,11.0,605
325,4,12,3,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11554,0.0,1.0,0.0,0.0,0.0,0.0,8.0,333
326,10,14,6,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6696,0.0,0.0,0.0,1.0,0.0,0.0,12.0,122
327,8,13,3,9,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25584,0.0,1.0,0.0,0.0,0.0,0.0,9.0,136
328,9,12,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24588,0.0,1.0,0.0,0.0,0.0,0.0,8.0,282
329,3,12,3,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6956,0.0,0.0,0.0,1.0,0.0,0.0,8.0,210
330,5,13,9,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22396,0.0,0.0,0.0,1.0,0.0,0.0,9.0,113
331,2,17,8,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743,0.0,0.0,0.0,1.0,0.0,0.0,10.0,489
332,5,14,5,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16234,0.0,0.0,0.0,1.0,0.0,0.0,12.0,78
333,11,8,8,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22398,0.0,1.0,0.0,0.0,0.0,0.0,5.0,110
334,8,12,6,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7816,0.0,1.0,0.0,0.0,0.0,0.0,8.0,402
335,12,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8134,0.0,0.0,0.0,1.0,0.0,0.0,2.0,330
336,7,12,5,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16634,0.0,0.0,0.0,1.0,0.0,0.0,8.0,575
337,12,18,3,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21424,0.0,0.0,0.0,1.0,0.0,0.0,11.0,481
