,salary_in_gbp
1806,16238.0
1807,51401.0
1808,20887.920000000002
1809,87702.25
1810,27364.5
1811,22046.0
1812,15925.0
1813,13366.0
1814,48066.36
1815,19218.0
1816,29361.600000000002
1817,19594.0
1818,15356.880000000001
1819,17739.8
1820,24043.0
1821,20563.68
1822,31405.0
1823,14537.12
1824,30829.92
1825,33276.479999999996
1826,15321.279999999999
1827,87702.25
1828,23203.440000000002
1829,22099.920000000002
1830,19673.0
1831,23098.0
1832,19906.079999999998
1833,74393.0
1834,14719.0
1835,20183.64
1836,20005.0
1837,71349.0
1838,87702.25
1839,23968.0
1840,24402.239999999998
1841,22306.0
1842,18900.0
1843,26577.0
1844,34899.0
1845,29390.0
1846,19144.5
1847,15231.24
1848,22820.5
1849,22956.0
1850,21994.0
1851,42511.0
1852,39447.200000000004
1853,16967.0
1854,25126.0
1855,25447.0
1856,19999.0
1857,15666.0
1858,17890.0
1859,13122.0
1860,87702.25
1861,19339.0
1862,26834.0
1863,33741.0
1864,17658.0
1865,20263.0
1866,18956.08
1867,36728.0
1868,20164.0
1869,20360.0
1870,22305.399999999998
1871,17326.920000000002
1872,87702.25
1873,19311.0
1874,25835.0
1875,21482.24
1876,27580.0
1877,31596.0
1878,33996.12
1879,19127.0
1880,24697.5
1881,23118.0
1882,15570.48
1883,19199.0
1884,16990.0
1885,43333.5
1886,22138.44
1887,21630.96
1888,24093.84
1889,24963.600000000002
1890,22636.0
1891,45197.0
1892,61420.32000000001
1893,23623.5
1894,21062.0
1895,19012.0
1896,16006.0
1897,29728.0
1898,38288.0
1899,29267.0
1900,34341.479999999996
1901,17509.0
1902,56523.0
1903,19713.0
1904,31777.5
1905,20170.0
1906,18934.56
1907,21576.0
1908,27127.44
1909,20838.0
1910,25844.0
1911,17300.16
1912,15452.400000000001
1913,20700.0
1914,18711.0
1915,18743.0
1916,35081.0
1917,23343.0
1918,24955.44
1919,18892.0
1920,33843.0
1921,21075.84
1922,75099.96
1923,27038.440000000002
1924,20607.5
1925,34897.0
1926,19177.0
1927,23070.0
1928,20660.0
1929,27089.52
1930,45067.5
1931,15178.0
1932,31578.04
1933,24223.0
1934,17977.199999999997
1935,37072.56
1936,13652.400000000001
1937,50458.799999999996
1938,24298.559999999998
1939,20500.920000000002
1940,14635.0
1941,23607.36
1942,20397.0
1943,24153.0
1944,27922.0
1945,18757.0
1946,20168.0
1947,32132.04
1948,47732.880000000005
1949,20703.0
1950,87702.25
1951,26453.96
1952,22665.0
1953,29476.68
1954,47506.68
1955,21183.0
1956,32096.0
1957,40749.0
1958,19961.0
1959,20927.399999999998
1960,24639.36
1961,17509.0
1962,19349.0
1963,40979.0
1964,25115.5
1965,56324.0
1966,29069.760000000002
1967,23475.0
1968,43813.0
1969,20296.12
1970,46737.0
1971,30392.52
1972,23237.0
1973,18084.0
1974,17317.32
1975,15705.039999999999
1976,33593.04
1977,16932.0
1978,19485.5
1979,22636.0
1980,26399.5
1981,17624.0
1982,21021.0
1983,17747.08
1984,25589.0
1985,17796.0
1986,16159.0
1987,18743.399999999998
1988,15802.68
1989,18195.0
1990,39045.0
1991,21978.0
1992,29563.0
1993,29922.5
1994,15751.5
1995,17135.0
1996,19313.0
1997,19886.28
1998,58896.5
1999,17858.28
2000,76567.40000000001
2001,19152.72
2002,41438.28
2003,19390.56
2004,63671.64
2005,23094.0
2006,18734.0
2007,27448.0
2008,18925.5
2009,17705.0
2010,38481.0
2011,52797.16
2012,23402.0
2013,33779.0
2014,27210.0
2015,18645.0
2016,32630.0
2017,39792.0
2018,21651.0
2019,61497.0
2020,17291.0
2021,22905.0
2022,63604.68000000001
2023,27071.0
2024,30397.640000000003
2025,31282.0
2026,20957.0
2027,18000.0
2028,21413.0
2029,21427.0
2030,24986.760000000002
2031,54339.0
2032,16178.0
2033,28411.68
2034,15231.0
2035,19987.5
2036,17490.0
2037,37991.76
2038,20699.12
2039,22721.52
2040,24112.0
2041,16673.28
2042,68171.48
2043,17029.0
2044,18419.5
2045,18677.0
2046,17233.0
2047,20957.04
2048,27346.8
2049,29447.879999999997
2050,56093.5
2051,27404.159999999996
2052,21004.0
2053,20567.64
2054,16698.0
2055,25878.48
2056,23178.0
2057,17289.0
2058,16870.199999999997
2059,44809.0
2060,20402.0
2061,24357.5
2062,24081.0
2063,22860.0
2064,19708.0
2065,21747.5
2066,22979.0
2067,14324.960000000001
2068,18451.0
2069,18907.5
2070,19284.72
2071,19981.0
2072,30238.92
2073,14802.72
2074,19266.6
2075,32614.0
2076,25965.0
2077,48502.92
2078,16039.0
2079,40059.840000000004
2080,19424.0
2081,27548.0
2082,28498.0
2083,16354.0
2084,25728.0
2085,32384.04
2086,15533.880000000001
2087,23889.5
2088,26601.0
2089,19569.0
2090,27692.0
2091,40112.5
2092,21402.68
2093,43468.0
2094,18062.0
2095,20615.0
2096,50744.5
2097,22171.0
2098,20927.0
2099,22763.64
2100,25103.0
2101,17646.0
2102,57908.04
2103,43775.0
2104,19823.0
2105,39715.0
2106,17374.0
2107,36728.119999999995
2108,27490.0
2109,15535.0
2110,42434.08
2111,18301.399999999998
2112,21698.4
2113,19574.0
2114,16079.52
2115,25079.0
2116,43731.5
2117,20285.760000000002
2118,25543.0
2119,16740.36
2120,23412.0
2121,33119.0
2122,23955.0
2123,17863.920000000002
2124,30749.0
2125,22115.0
2126,35222.0
2127,30290.0
2128,16801.0
2129,23473.0
2130,36105.5
2131,21789.0
2132,21552.0
2133,19999.5
2134,15288.0
2135,20481.0
2136,57473.0
2137,17903.64
2138,33580.0
2139,20183.8
2140,25348.5
2141,14637.48
2142,18260.52
2143,19410.0
2144,17408.559999999998
2145,16989.0
2146,18376.0
2147,30907.0
2148,19082.0
2149,17190.0
2150,23442.5
2151,63127.92
2152,40404.479999999996
2153,21076.0
2154,27395.04
2155,20088.0
2156,24232.0
2157,19311.76
2158,50582.5
2159,32936.0
2160,26656.0
2161,20610.0
2162,32586.0
2163,15945.0
2164,32412.640000000003
2165,13708.0
2166,20977.0
2167,38796.0
2168,21551.0
2169,18804.0
2170,25195.199999999997
2171,39185.0
2172,18976.56
2173,27577.0
2174,41030.0
2175,16142.0
2176,19016.92
2177,77424.0
2178,23056.0
2179,13479.960000000001
2180,14353.0
2181,25125.88
2182,28641.6
2183,22260.5
2184,21274.0
2185,15133.0
2186,36728.0
2187,26757.0
2188,16405.5
2189,29888.5
2190,56983.67999999999
2191,43962.5
2192,20863.0
2193,75996.84
2194,35555.0
2195,14604.720000000001
2196,45575.0
2197,19555.12
2198,18781.0
2199,21143.0
2200,14132.0
2201,29955.5
2202,44789.0
2203,49091.64
2204,30683.119999999995
2205,19667.0
2206,44382.0
2207,14470.199999999999
2208,24487.32
2209,18300.0
2210,29595.0
2211,22190.5
2212,53711.04
2213,20322.48
2214,14755.079999999998
2215,41094.04
2216,24315.0
2217,54537.0
2218,15240.679999999998
2219,22593.84
2220,19176.84
2221,32614.0
2222,21436.0
2223,19081.68
2224,22618.0
2225,25157.5
2226,45115.0
2227,19445.0
2228,48955.8
2229,20660.0
2230,37431.840000000004
2231,16675.0
2232,17508.0
2233,18521.5
2234,18213.0
2235,20957.0
2236,69306.0
2237,15338.0
2238,26156.0
2239,24151.0
2240,23407.5
2241,15713.400000000001
2242,30225.0
2243,17284.8
2244,22144.0
2245,33219.0
2246,17369.0
2247,43927.92
2248,20248.5
2249,24130.0
2250,67377.0
2251,16773.48
2252,19346.64
2253,47235.0
2254,33909.72
2255,19291.0
2256,24452.0
2257,15382.079999999998
2258,17467.44
2259,31808.0
2260,18545.0
2261,28468.96
2262,25253.28
2263,14670.0
2264,15293.5
2265,19648.72
2266,18820.0
2267,18177.0
2268,50495.520000000004
2269,21841.0
2270,19498.0
2271,24593.92
2272,22634.4
2273,33536.0
2274,19073.600000000002
2275,21779.5
2276,17148.0
2277,23690.68
2278,20858.0
2279,40251.0
2280,18743.0
2281,18180.0
2282,31751.0
2283,17024.0
2284,14410.0
2285,28368.5
2286,30887.159999999996
2287,22761.12
2288,17799.0
2289,37000.08
2290,15705.0
2291,19017.0
2292,17679.36
2293,23689.920000000002
2294,24385.0
2295,19606.0
2296,38310.5
2297,13518.960000000001
2298,58030.5
2299,19988.0
2300,18538.079999999998
2301,31377.0
2302,23547.0
2303,19232.04
2304,17831.0
2305,21687.0
2306,21866.0
2307,15311.5
2308,18942.559999999998
2309,29131.0
2310,15077.4
2311,70713.0
2312,15305.0
2313,26321.36
2314,84553.04
2315,22880.16
2316,18926.0
2317,27704.04
2318,18232.76
2319,22300.0
2320,16615.0
2321,87702.25
2322,19140.0
2323,35310.6
2324,25118.0
2325,20517.36
2326,31366.08
2327,49588.92
2328,24842.0
2329,87702.25
2330,0.0
2331,30222.0
2332,16428.0
2333,76781.5
2334,27785.879999999997
2335,13803.0
2336,22972.0
2337,23505.0
2338,21675.0
2339,17713.0
2340,24709.0
2341,14606.28
2342,48945.0
2343,37826.88
2344,16238.039999999999
2345,36344.88
2346,61048.0
2347,20445.0
2348,23479.5
2349,21193.0
2350,0.0
2351,24477.440000000002
2352,32553.36
2353,19981.0
2354,14749.079999999998
2355,39762.0
2356,28440.0
2357,64106.5
2358,36432.0
2359,30551.0
2360,44699.0
2361,44119.0
2362,32898.0
2363,24402.0
2364,21770.0
2365,30130.0
2366,28216.0
2367,18426.0
2368,20791.0
2369,18425.760000000002
2370,19545.0
2371,33702.36
2372,41936.0
2373,72817.0
2374,23710.5
2375,19794.32
2376,43277.0
2377,87702.25
2378,23335.5
2379,20565.5
2380,20410.0
2381,38132.119999999995
2382,24014.0
2383,29777.5
2384,56603.04
2385,25936.0
2386,21814.0
2387,17254.12
2388,29793.0
2389,30387.0
2390,22741.16
2391,45378.12
2392,22506.0
2393,22174.800000000003
2394,23763.96
2395,45038.520000000004
2396,35071.5
2397,53395.0
2398,19427.2
2399,14050.0
2400,17784.6
2401,18275.0
2402,42137.5
2403,43947.0
2404,19174.48
2405,21354.32
2406,21791.12
2407,19962.0
2408,44196.0
2409,41438.0
2410,22657.68
2411,18392.0
2412,22694.16
2413,19727.64
2414,24353.0
2415,28526.760000000002
2416,87702.25
2417,20588.0
2418,22115.0
2419,33420.5
2420,46873.0
2421,22418.5
2422,25886.0
2423,29563.56
2424,44387.520000000004
2425,29438.5
2426,19427.0
2427,16856.32
2428,24223.0
2429,37958.64
2430,21968.64
2431,19589.0
2432,87702.25
2433,14535.0
2434,21165.559999999998
2435,21194.68
2436,15205.0
2437,37102.68
2438,63128.0
2439,17374.0
2440,24917.0
2441,21789.72
2442,44425.68
2443,17804.0
2444,20587.0
2445,35502.36
2446,36683.0
2447,16740.0
2448,16070.6
2449,64531.0
2450,28446.600000000002
2451,44924.0
2452,16838.0
2453,68204.5
2454,15956.0
2455,21884.0
2456,27396.840000000004
2457,36320.64
2458,19627.44
2459,31510.0
2460,19966.0
2461,29983.0
2462,21670.68
2463,25101.0
2464,25606.5
2465,25334.04
2466,23657.399999999998
2467,17606.0
2468,19463.0
2469,23721.0
2470,21775.5
2471,23223.0
2472,47959.0
2473,22539.0
2474,26526.0
2475,29695.32
2476,50194.5
2477,30732.5
2478,21393.0
2479,24715.0
2480,13513.0
2481,21104.72
2482,17858.0
2483,21884.0
2484,23533.5
2485,29829.0
2486,22602.0
2487,23977.0
2488,16945.0
2489,19963.0
2490,33247.68
2491,36268.0
2492,20109.5
2493,15517.560000000001
2494,21595.0
2495,51271.5
2496,31538.879999999997
2497,27716.0
2498,17784.72
2499,25465.96
2500,58561.0
2501,15065.0
2502,19070.28
2503,28395.640000000003
2504,15271.0
2505,15873.0
2506,18082.0
2507,24245.5
2508,21149.28
2509,19283.16
2510,29404.5
2511,14670.0
2512,21226.0
2513,26929.76
2514,17722.12
2515,29138.0
2516,45740.24
2517,23342.5
2518,19050.0
2519,42163.0
2520,18074.0
2521,19557.0
2522,22402.0
2523,19058.0
2524,18624.36
2525,16035.0
2526,23784.0
2527,17338.0
2528,20913.0
2529,59974.0
2530,26828.0
2531,29343.0
2532,24017.04
2533,32787.0
2534,24338.0
2535,29858.0
2536,17077.0
2537,26028.840000000004
2538,20870.64
2539,23955.0
2540,24268.0
2541,30772.0
2542,82421.56
2543,17317.0
2544,40098.0
2545,17981.0
2546,18710.0
2547,22296.0
2548,16813.0
2549,87702.25
2550,15535.0
2551,28162.0
2552,47305.0
2553,28674.880000000005
2554,17487.0
2555,26713.440000000002
2556,31434.120000000003
2557,14789.320000000002
2558,15000.0
2559,20223.72
2560,20412.600000000002
2561,31261.0
2562,16193.0
2563,20472.0
2564,16973.0
2565,44579.08
2566,87702.25
2567,25072.0
2568,17387.0
2569,20610.0
2570,35917.0
2571,20079.0
2572,23950.0
2573,18778.5
2574,35444.5
2575,22740.48
2576,84233.0
2577,27371.879999999997
2578,35489.0
2579,18379.44
2580,25125.72
2581,48299.0
2582,21611.28
2583,34163.0
2584,18360.16
2585,21919.5
2586,18804.0
2587,37724.0
2588,25125.36
2589,23607.0
2590,87702.25
2591,21976.0
2592,15569.320000000002
2593,17457.72
2594,26677.04
2595,17150.12
2596,14353.559999999998
2597,26166.36
2598,20392.0
2599,34168.8
2600,37564.0
2601,18945.36
2602,34555.5
2603,25220.0
2604,22483.56
2605,21435.5
2606,23274.68
2607,28839.5
2608,23777.0
2609,19535.760000000002
2610,38485.32
2611,19856.0
2612,14284.919999999998
2613,21721.440000000002
2614,22849.0
2615,18040.88
2616,44427.0
2617,21466.64
2618,19753.0
2619,28556.0
2620,37629.0
2621,33415.0
2622,33250.8
2623,41030.0
2624,19932.5
2625,17408.0
2626,28395.0
2627,22317.0
2628,21327.8
2629,34370.0
2630,24036.0
2631,25323.0
2632,20490.0
2633,43583.28
2634,16870.56
2635,32987.0
2636,44336.24
2637,17702.0
2638,54645.76000000001
2639,26552.0
2640,26520.5
2641,18021.0
2642,18211.68
2643,25496.0
2644,22416.16
2645,87702.25
2646,24820.0
2647,18296.2
2648,17620.32
2649,16463.04
2650,16963.32
2651,17309.0
2652,22081.0
2653,24491.0
2654,25635.0
2655,14920.800000000001
2656,19568.12
2657,16642.0
2658,32625.32
2659,26108.760000000002
2660,21258.12
2661,35331.0
2662,19589.0
2663,16429.0
2664,75576.0
2665,47144.0
2666,30353.760000000002
2667,26909.0
2668,22190.0
2669,22245.72
2670,23078.0
2671,24315.12
2672,17070.0
2673,37015.0
2674,19087.12
2675,23062.0
2676,15374.0
2677,22810.0
2678,30024.0
2679,15404.880000000001
2680,34774.68
2681,26469.04
2682,19191.84
2683,19892.0
2684,29448.119999999995
2685,19058.0
2686,17844.0
2687,21389.0
2688,37839.0
2689,25993.68
2690,30162.120000000003
2691,21790.0
2692,17409.72
2693,18177.64
2694,21194.68
2695,20249.0
2696,19661.0
2697,19892.0
2698,27524.879999999997
2699,18701.0
2700,27170.0
2701,30426.76
2702,24871.0
2703,23339.0
2704,20210.0
2705,40634.36
2706,25886.159999999996
2707,20386.5
2708,14654.0
2709,17265.559999999998
2710,20282.88
2711,36674.64
2712,21088.0
2713,22674.5
2714,87702.25
2715,26972.0
2716,0.0
2717,13536.0
2718,18826.32
2719,24469.0
2720,44315.0
2721,87702.25
2722,18263.16
2723,35028.5
2724,16749.84
2725,19648.2
2726,45230.04
2727,20602.920000000002
2728,13419.0
2729,52416.0
2730,20865.0
2731,20360.0
2732,36383.36
2733,21710.0
2734,71753.0
2735,24847.800000000003
2736,19860.88
2737,23070.0
2738,16124.0
2739,18487.0
2740,17031.0
2741,18588.0
2742,18356.0
2743,41709.840000000004
2744,25843.5
2745,26219.0
2746,26339.04
2747,44967.0
2748,21050.0
2749,17481.12
2750,21764.0
2751,21338.64
2752,31236.0
2753,20521.0
2754,16646.76
2755,32515.0
2756,52262.0
2757,18021.0
2758,19368.0
2759,25636.5
2760,18696.0
2761,50496.0
2762,17571.36
2763,19070.0
2764,21700.32
2765,37333.0
2766,16595.16
2767,18016.800000000003
2768,44423.0
2769,87413.0
2770,32209.0
2771,34403.04
2772,20559.5
2773,21329.0
2774,21303.0
2775,28517.0
2776,31158.0
2777,13970.0
2778,17424.0
2779,14686.36
2780,17824.0
2781,18618.0
2782,50839.36
2783,87702.25
2784,28088.159999999996
2785,25519.0
2786,26080.08
2787,14737.800000000001
2788,20262.84
2789,44157.72
2790,21968.16
2791,25964.879999999997
2792,21615.239999999998
2793,25838.0
2794,22995.440000000002
2795,20410.0
2796,49763.5
2797,41296.0
2798,34567.68
2799,23041.0
2800,15165.0
2801,0.0
2802,35753.119999999995
2803,48095.28
2804,20210.0
2805,25834.92
2806,27210.0
2807,44808.92
2808,22381.0
2809,17374.0
2810,17814.68
2811,26193.36
2812,15681.48
2813,25475.52
2814,51818.0
2815,17448.0
2816,36773.399999999994
2817,25673.5
2818,24987.0
2819,23681.0
2820,17448.0
2821,32099.0
2822,87702.25
2823,57255.5
2824,20718.96
2825,26376.0
2826,28440.36
2827,16273.0
2828,22827.96
2829,37302.0
2830,18332.08
2831,15906.0
2832,34370.0
2833,18873.0
2834,15830.88
2835,24892.0
2836,25867.0
2837,45293.0
2838,19428.76
2839,15666.0
2840,18535.0
2841,76180.0
2842,17124.0
2843,25655.760000000002
2844,16516.920000000002
2845,23633.0
2846,19928.0
2847,20733.96
2848,26208.5
2849,15504.84
2850,20897.24
2851,53258.0
2852,36839.28
2853,41103.5
2854,33103.68
2855,17190.12
2856,17708.0
2857,18615.48
2858,84395.48
2859,20503.5
2860,20838.0
2861,19684.0
2862,87702.25
2863,57038.0
2864,15192.0
2865,20232.0
2866,24990.0
2867,25245.0
2868,17567.0
2869,15572.0
2870,45514.0
2871,19172.52
2872,20740.0
2873,29304.079999999998
2874,18582.0
2875,87702.25
2876,22992.84
2877,17177.52
2878,24324.0
2879,26700.36
2880,24441.5
2881,19811.0
2882,42204.0
2883,23806.56
2884,38106.600000000006
2885,24176.0
2886,16853.0
2887,26886.0
2888,15981.0
2889,17347.0
2890,16595.28
2891,25311.0
2892,44789.399999999994
2893,18213.0
2894,29179.5
2895,15905.76
2896,24700.0
2897,17942.0
2898,19659.6
2899,27422.0
2900,37110.840000000004
2901,87702.25
2902,33549.12
2903,17795.96
2904,17765.0
2905,15305.0
2906,33817.0
2907,87702.25
2908,63182.0
2909,30264.48
2910,15208.5
2911,29707.0
2912,30506.0
2913,23985.0
2914,22156.0
2915,18320.0
2916,24785.159999999996
2917,47414.0
2918,35719.84
2919,18736.0
2920,22379.0
2921,18280.0
2922,21606.0
2923,45673.92
2924,43200.0
2925,15909.84
2926,23713.0
2927,47135.0
2928,31941.0
2929,45153.479999999996
2930,20791.0
2931,17410.0
2932,77768.0
2933,24580.0
2934,19572.84
2935,23620.0
2936,24503.440000000002
2937,20795.0
2938,21769.8
2939,20877.48
2940,30617.04
2941,24755.0
2942,33507.0
2943,19828.0
2944,17566.64
2945,17373.96
2946,23199.0
2947,17977.199999999997
2948,23296.0
2949,18458.760000000002
2950,20303.52
2951,78525.0
2952,14338.439999999999
2953,14153.0
2954,41859.840000000004
2955,15910.0
2956,84477.0
2957,27778.0
2958,26260.44
2959,20660.0
2960,30753.0
2961,24176.28
2962,15980.0
2963,26167.800000000003
2964,18275.52
2965,21637.0
2966,20820.0
2967,29413.0
2968,22820.5
2969,18842.5
2970,79992.0
2971,17001.0
2972,17229.0
2973,16018.0
2974,19151.08
2975,14053.0
2976,19409.52
2977,18595.0
2978,28787.5
2979,35407.0
2980,36728.0
2981,23411.96
2982,18903.0
2983,20636.0
2984,19544.04
2985,23458.24
2986,21277.0
2987,22023.0
2988,22275.0
2989,19173.0
2990,18757.44
2991,34485.36
2992,17374.0
2993,17981.0
2994,26885.64
2995,22729.0
2996,27203.0
2997,13792.0
2998,21658.0
2999,20636.64
3000,30253.92
3001,34294.5
3002,49752.0
3003,24700.08
3004,19721.760000000002
3005,18091.32
3006,21467.0
3007,17487.08
3008,19529.0
3009,21374.0
3010,22144.0
3011,26616.0
3012,28016.0
3013,24556.5
3014,17285.0
3015,70860.0
3016,20101.0
3017,18280.0
3018,82846.40000000001
3019,46210.5
3020,35917.44
3021,18695.0
3022,15427.88
3023,33843.16
3024,26469.04
3025,17141.0
3026,14620.320000000002
3027,28036.839999999997
3028,19113.0
3029,42204.479999999996
3030,29342.559999999998
3031,30034.160000000003
3032,26039.760000000002
3033,18275.0
3034,19071.48
3035,21198.0
3036,41800.0
3037,28314.5
3038,18934.56
3039,15684.0
3040,28370.0
3041,24361.0
3042,25820.0
3043,18660.0
3044,21155.16
3045,27806.0
3046,42978.0
3047,24237.72
3048,25357.199999999997
3049,52488.240000000005
3050,20765.16
3051,27941.0
3052,22737.0
3053,19948.24
3054,27749.8
3055,29827.2
3056,14486.679999999998
3057,26144.64
3058,24849.24
3059,25542.48
3060,14703.52
3061,15400.800000000001
3062,16842.5
3063,16005.72
3064,24785.28
3065,58030.5
3066,20957.559999999998
3067,23633.0
3068,15572.0
3069,30936.5
3070,35818.68
3071,24291.8
3072,19609.0
3073,29160.04
3074,19310.2
3075,24615.0
3076,50893.96
3077,18544.76
3078,16037.0
3079,19360.0
3080,19336.0
3081,23958.0
3082,18624.0
3083,26677.199999999997
3084,20897.0
3085,24007.0
3086,20000.16
3087,39128.0
3088,33841.5
3089,17052.6
3090,28822.0
3091,32355.0
3092,31923.48
3093,72341.0
3094,15793.960000000001
3095,17388.0
3096,18974.0
3097,21884.0
3098,30138.68
3099,21536.5
3100,17269.2
3101,20190.0
3102,23238.5
3103,24554.399999999998
3104,15293.5
3105,20243.16
3106,24252.0
3107,25146.68
3108,20552.0
3109,46516.0
3110,43966.2
3111,21464.0
3112,15194.919999999998
3113,34597.5
3114,45766.24
3115,20275.32
3116,23086.0
3117,23273.0
3118,45455.0
3119,26160.0
3120,30366.96
3121,54362.0
3122,17388.12
3123,27755.52
3124,15820.48
3125,38987.0
3126,29822.0
3127,20564.0
3128,32157.0
3129,87702.25
3130,21249.0
3131,26591.0
3132,44042.76
3133,18693.0
3134,16337.0
3135,62346.96
3136,20673.0
3137,38716.0
3138,24500.0
3139,20912.0
3140,27979.800000000003
3141,35259.0
3142,15338.16
3143,21397.0
3144,35923.56
3145,31440.0
3146,25265.0
3147,19784.5
3148,21284.64
3149,22681.88
3150,16391.5
3151,19469.84
3152,36690.0
3153,21822.0
3154,22555.0
3155,15775.0
3156,19510.0
3157,13702.52
3158,74121.32
3159,21123.72
3160,18121.48
3161,37543.48
3162,17269.0
3163,23242.0
3164,38030.0
3165,24385.0
3166,87702.25
3167,27548.04
3168,19806.8
3169,25502.04
3170,19195.32
3171,29995.0
3172,21688.0
3173,37201.0
3174,23785.5
3175,22305.0
3176,0.0
3177,45153.0
3178,37370.0
3179,15805.0
3180,19628.440000000002
3181,24806.0
3182,18856.0
3183,21792.5
3184,35502.0
3185,63207.479999999996
3186,36996.0
3187,74855.0
3188,16870.0
3189,40668.0
3190,25244.96
3191,14356.32
3192,17640.5
3193,38949.04
3194,28216.199999999997
3195,25264.72
3196,20586.0
3197,19343.760000000002
3198,29361.8
3199,29926.0
3200,37786.0
3201,34399.0
3202,31204.0
3203,24266.52
3204,21631.0
3205,21572.72
3206,21480.0
3207,21956.0
3208,17983.0
3209,18401.0
3210,17658.12
3211,27357.72
3212,21988.0
3213,25681.0
